정류장번호,정류장명,위도,경도,정보수집일,모바일단축번호,도시코드,도시명,관리도시명,도로명 주소
GGB233002877,사강3리.양짓말,37.2227833,126.71815,2023-10-16,0,31240,경기도 화성시,경기,경기 화성시 송산면 사강리 121-11
GGB233002878,사강3리.양짓말,37.2229167,126.7181333,2023-10-16,0,31240,경기도 화성시,경기,경기 화성시 송산면 사강리 212-2
GGB233002879,인애농원앞,37.2248167,126.7152333,2023-10-16,0,31240,경기도 화성시,경기,경기 화성시 송산면 중송리 59-4
GGB233002880,인애농원앞,37.225,126.7151167,2023-10-16,0,31240,경기도 화성시,경기,경기 화성시 송산면 천등리 280-3
GGB233002881,각골입구,37.2276333,126.7098167,2023-10-16,60002,31240,경기도 화성시,경기,경기 화성시 송산면 중송리 산 13-1
GGB233002882,각골입구,37.2278333,126.7096833,2023-10-16,60001,31240,경기도 화성시,경기,경기 화성시 송산면 천등리 620-6
GGB233002883,천등1리.등굴,37.23335,126.7069167,2023-10-16,60003,31240,경기도 화성시,경기,경기 화성시 송산면 천등리 469-12
GGB233002884,천등3리.새말,37.2415167,126.702,2023-10-16,60005,31240,경기도 화성시,경기,경기 화성시 송산면 중송리 59-4
GGB233002885,독지1리.돌내입구,37.2461,126.6991667,2023-10-16,60065,31240,경기도 화성시,경기,경기 화성시 송산면 삼존리 629-5
GGB233002886,독지2리.문지마을,37.25195,126.6939167,2023-10-16,60063,31240,경기도 화성시,경기,경기 화성시 송산면 독지리 901
GGB233002887,독지2리.문지마을,37.2520333,126.6940167,2023-10-16,60061,31240,경기도 화성시,경기,경기 화성시 마도면 송정리 99-3
GGB233002895,삼존3리,37.2194,126.7655667,2023-10-16,0,31240,경기도 화성시,경기,경기 화성시 송산면 독지리 774-4
GGB233002897,송정1리,37.2242,126.7959,2023-10-16,36562,31240,경기도 화성시,경기,경기 화성시 송산면 독지리 901
GGB233002899,장문.황해농원,37.2252333,126.6909167,2023-10-16,0,31240,경기도 화성시,경기,경기 화성시 송산면 지화리 산 39-1
GGB233002900,장문.황해농원,37.2251167,126.6908167,2023-10-16,0,31240,경기도 화성시,경기,경기 화성시 송산면 마산리 산 177-7
GGB233002901,지화1리.현대염전,37.2240333,126.6799,2023-10-16,0,31240,경기도 화성시,경기,경기 화성시 송산면 마산리 416-12
GGB233002902,지화1리마을회관,37.21935,126.6892,2023-10-16,0,31240,경기도 화성시,경기,경기 화성시 송산면 마산리 450-3
GGB233002903,파인웰,37.2155,126.68055,2023-10-16,0,31240,경기도 화성시,경기,경기 화성시 송산면 지화리 54-3
GGB233002904,파인웰,37.2153667,126.6805667,2023-10-16,0,31240,경기도 화성시,경기,경기 화성시 마도면 청원리 1548
GGB233002905,화랑교회,37.2137833,126.6791833,2023-10-16,0,31240,경기도 화성시,경기,경기 화성시 송산면 지화리 678
GGB233002906,화랑교회,37.2131833,126.6791167,2023-10-16,0,31240,경기도 화성시,경기,경기 화성시 송산면 중송리 553
GGB233002908,중송1리마을회관,37.2183833,126.7028,2023-10-16,0,31240,경기도 화성시,경기,경기 화성시 송산면 지화리 678
GGB233002909,청원3리,37.1760333,126.7613,2023-10-16,60024,31240,경기도 화성시,경기,경기 화성시 송산면 지화리 산 39-1
GGB233002910,청원3리입구,37.1805667,126.7559333,2023-10-16,0,31240,경기도 화성시,경기,경기 화성시 마도면 청원리 989-1
GGB233002911,청원낚시터앞,37.1796,126.7533833,2023-10-16,0,31240,경기도 화성시,경기,경기 화성시 서신면 사곳리 290-2
GGB233002912,사곳리마을회관,37.1562,126.7245333,2023-10-16,0,31240,경기도 화성시,경기,경기 화성시 마도면 금당리 1158
GGB233002913,용두1리,37.1442,126.70815,2023-10-16,0,31240,경기도 화성시,경기,경기 화성시 서신면 용두리 206-1
GGB233002914,용포2리,37.2317833,126.7458667,2023-10-16,0,31240,경기도 화성시,경기,경기 화성시 송산면 용포리 505-5
GGB233002915,고정1리.큰한뿌리,37.24345,126.74025,2023-10-16,60055,31240,경기도 화성시,경기,경기 화성시 서신면 홍법리 194-4
GGB233002916,흥법리모래지,37.1665833,126.74015,2023-10-16,0,31240,경기도 화성시,경기,경기 화성시 송산면 고정리 698-2
GGB233002917,신남3통마을회관,37.1732,126.8014,2023-10-16,0,31240,경기도 화성시,경기,경기 화성시 마도면 쌍송리 650-5
GGB233002918,해문1리.질고개,37.2051833,126.7406667,2023-10-16,0,31240,경기도 화성시,경기,경기 화성시 남양읍 신남리 산 176-2
GGB233002919,쌍송2리마을회관,37.186,126.7827167,2023-10-16,0,31240,경기도 화성시,경기,경기 화성시 마도면 해문리 168-8
GGB233002920,송정리,37.2192667,126.7869333,2023-10-16,36566,31240,경기도 화성시,경기,경기 화성시 남양읍 남양리 239-9
GGB233002921,금강아파트,37.2104167,126.80255,2023-10-16,60037,31240,경기도 화성시,경기,경기 화성시 남양읍 신남리 산 150-1
GGB233002922,장덕2통.현대자동차연구소,37.1703667,126.8118,2023-10-16,55473,31240,경기도 화성시,경기,경기 화성시 마도면 송정리 412-3
GGB233002923,정원채고가,37.22335,126.8235833,2023-10-16,0,31240,경기도 화성시,경기,경기 화성시 남양읍 송림리 307
GGB233002924,송림동,37.2215667,126.8220333,2023-10-16,0,31240,경기도 화성시,경기,경기 화성시 남양읍 송림리 285-4
GGB233002925,송림동,37.2216,126.8221667,2023-10-16,0,31240,경기도 화성시,경기,경기 화성시 남양읍 수화리 549-3
GGB233002926,당넘어앞,37.25055,126.81785,2023-10-16,36519,31240,경기도 화성시,경기,경기 화성시 남양읍 장전리 404-9
GGB233002927,장전리마을회관,37.2647667,126.8226833,2023-10-16,36526,31240,경기도 화성시,경기,경기 화성시 남양읍 장전리 204-6
GGB233002928,장전리입구,37.26355,126.817,2023-10-16,36524,31240,경기도 화성시,경기,경기 화성시 남양읍 수화리 839
GGB233002929,수화리,37.2572833,126.8175833,2023-10-16,36523,31240,경기도 화성시,경기,경기 화성시 남양읍 송림리 285-4
GGB233002930,당넘어앞,37.2505333,126.8179833,2023-10-16,36518,31240,경기도 화성시,경기,경기 화성시 남양읍 신외리 559-8
GGB233002931,신외1리,37.27,126.8151167,2023-10-16,36528,31240,경기도 화성시,경기,경기 화성시 남양읍 신외리 559-8
GGB233002932,신외1리,37.2701333,126.8151,2023-10-16,36527,31240,경기도 화성시,경기,경기 화성시 남양읍 수화리 844
GGB233002933,신외1리마을회관,37.2711167,126.8135833,2023-10-16,36529,31240,경기도 화성시,경기,경기 화성시 남양읍 신외리 472-1
GGB233002934,신외2리.고잔,37.27535,126.81035,2023-10-16,36532,31240,경기도 화성시,경기,경기 화성시 남양읍 신외리 270-3
GGB233002935,신외2리.고잔,37.2753167,126.81025,2023-10-16,36533,31240,경기도 화성시,경기,경기 화성시 마도면 석교리 243-29
GGB233002936,송정리.큰말,37.2204,126.7888667,2023-10-16,36564,31240,경기도 화성시,경기,경기 화성시 마도면 송정리 456
GGB233002937,송정1리마을회관,37.2204667,126.7899,2023-10-16,36565,31240,경기도 화성시,경기,경기 화성시 남양읍 신외리 269-4
GGB233002938,마도면행정복지센터,37.2052,126.7707333,2023-10-16,0,31240,경기도 화성시,경기,경기 화성시 마도면 송정리 160-1
GGB233002939,마도면행정복지센터,37.20505,126.7707,2023-10-16,0,31240,경기도 화성시,경기,경기 화성시 마도면 석교리 243-24
GGB233002940,사강정형외과,37.2135333,126.73995,2023-10-16,0,31240,경기도 화성시,경기,경기 화성시 마도면 석교리 248
GGB233002941,화도중학교입구,37.2056167,126.7745167,2023-10-16,0,31240,경기도 화성시,경기,경기 화성시 마도면 석교리 224-8
GGB233002942,송정1리,37.219,126.7868,2023-10-16,36567,31240,경기도 화성시,경기,경기 화성시 송산면 봉가리 577-9
GGB233002943,마도초등학교,37.2038833,126.7739667,2023-10-16,0,31240,경기도 화성시,경기,경기 화성시 마도면 송정리 414-3
GGB233002944,마도초등학교,37.2039,126.7740667,2023-10-16,0,31240,경기도 화성시,경기,경기 화성시 마도면 석교리 211-1
GGB233002945,역말,37.2004,126.7729833,2023-10-16,0,31240,경기도 화성시,경기,경기 화성시 마도면 석교리 298-6
GGB233002946,역말,37.2005333,126.7732333,2023-10-16,0,31240,경기도 화성시,경기,경기 화성시 마도면 석교리 297-1
GGB233002947,마리실,37.1984333,126.7704333,2023-10-16,0,31240,경기도 화성시,경기,경기 화성시 마도면 석교리 334-5
GGB233002948,마리실,37.1984167,126.7706167,2023-10-16,0,31240,경기도 화성시,경기,경기 화성시 마도면 해문리 529
GGB233002949,해문2리마을회관,37.1978167,126.7464667,2023-10-16,0,31240,경기도 화성시,경기,경기 화성시 마도면 석교리 598-1
GGB233002950,동탄레이크자이더테라스,37.1696,127.0951167,2023-10-16,55721,31240,경기도 화성시,경기,경기 화성시 송동 738
GGB233002951,주공10단지,37.2166333,127.0419833,2023-10-16,55575,31240,경기도 화성시,경기,경기 화성시 장지동 1075
GGB233002952,서연중고등학교,37.1613667,127.1117167,2023-10-16,37004,31240,경기도 화성시,경기,경기 화성시 장지동 1075
GGB233002953,서연중고등학교,37.1615333,127.1116833,2023-10-16,37005,31240,경기도 화성시,경기,경기 화성시 진안동 908
GGB233002954,동탄119안전센터,37.205,127.0727833,2023-10-16,0,31240,경기도 화성시,경기,경기 화성시 반송동 233-3
GGB233002955,호수마을,37.1981,126.9761167,2023-10-16,37135,31240,경기도 화성시,경기,경기 화성시 봉담읍 수기리 59-33
GGB233002956,와우2리,37.2155667,126.97635,2023-10-16,0,31240,경기도 화성시,경기,경기 화성시 봉담읍 와우리 72-6
GGB233002957,와우2리,37.2155833,126.9762667,2023-10-16,0,31240,경기도 화성시,경기,경기 화성시 기안동 457-329
GGB233002958,동철전자앞,37.23,126.9851667,2023-10-16,0,31240,경기도 화성시,경기,경기 화성시 기안동 100-1
GGB233002959,기안1통입구,37.2255833,126.9858333,2023-10-16,37354,31240,경기도 화성시,경기,경기 화성시 봉담읍 와우리 72-14
GGB233001838,마산포,37.23875,126.6631833,2023-10-16,55866,31240,경기도 화성시,경기,경기 화성시 송산면 고포리 62-2
GGB233001839,고포1리,37.2408,126.6673167,2023-10-16,37884,31240,경기도 화성시,경기,경기 화성시 송산면 고포리 31-2
GGB233001840,융건릉입구,37.2067667,126.9890167,2023-10-16,36996,31240,경기도 화성시,경기,경기 화성시 안녕동 186-31
GGB233001841,융건릉입구,37.2070333,126.989,2023-10-16,36997,31240,경기도 화성시,경기,경기 화성시 안녕동 186-135
GGB233001842,중외제약사거리,37.2015,127.0030667,2023-10-16,36998,31240,경기도 화성시,경기,경기 화성시 안녕동 105-45
GGB233001843,중외제약사거리,37.2021,127.0021667,2023-10-16,36999,31240,경기도 화성시,경기,경기 화성시 안녕동 198-1
GGB233001844,반송초중교,37.1899,127.06965,2023-10-16,37887,31240,경기도 화성시,경기,경기 화성시 반송동 301
GGB233001845,반송초중교,37.1902167,127.06965,2023-10-16,37888,31240,경기도 화성시,경기,경기 화성시 반송동 301
GGB233001846,나루고등학교,37.18795,127.0729333,2023-10-16,37889,31240,경기도 화성시,경기,경기 화성시 반송동 301-1
GGB233001847,나루고등학교,37.1881667,127.0730667,2023-10-16,37890,31240,경기도 화성시,경기,경기 화성시 반송동 301-1
GGB233001848,동양파라곤,37.18645,127.0773167,2023-10-16,37891,31240,경기도 화성시,경기,경기 화성시 서신면 송교리 372-7
GGB233001849,동양파라곤,37.18615,127.0776,2023-10-16,37892,31240,경기도 화성시,경기,경기 화성시 반송동 301-2
GGB233001850,제부도입구,37.17285,126.6596833,2023-10-16,55347,31240,경기도 화성시,경기,경기 화성시 향남읍 행정리 583
GGB233001851,신리천공원,37.1833333,127.1107,2023-10-16,55510,31240,경기도 화성시,경기,경기 화성시 반송동 301-2
GGB233001852,대방노블랜드.풍림아이원,37.1303167,126.9270833,2023-10-16,37895,31240,경기도 화성시,경기,경기 화성시 오산동 1085
GGB233001853,향남중고등학교,37.1289333,126.9269167,2023-10-16,37896,31240,경기도 화성시,경기,경기 화성시 향남읍 행정리 583
GGB233001854,한일베라체.행정초교,37.1260167,126.9242167,2023-10-16,37897,31240,경기도 화성시,경기,경기 화성시 향남읍 행정리 552
GGB233001855,에일린의뜰.휴먼시아6단지,37.1261167,126.9198833,2023-10-16,37898,31240,경기도 화성시,경기,경기 화성시 향남읍 행정리 582-1
GGB233001856,신명스카이뷰.휴먼시아5단지,37.1263167,126.9159,2023-10-16,37899,31240,경기도 화성시,경기,경기 화성시 향남읍 행정리 441
GGB233001857,신명스카이뷰.우미린,37.1277,126.9151167,2023-10-16,37900,31240,경기도 화성시,경기,경기 화성시 향남읍 행정리 534-2
GGB233001858,우미린아파트.향일고,37.1298333,126.9176333,2023-10-16,37901,31240,경기도 화성시,경기,경기 화성시 팔탄면 가재리 538-9
GGB233001859,신영지웰2차아파트,37.1297167,126.9195833,2023-10-16,37902,31240,경기도 화성시,경기,경기 화성시 향남읍 행정리 553
GGB233001860,화성소방서.향남홈플러스,37.1305333,126.9213,2023-10-16,37903,31240,경기도 화성시,경기,경기 화성시 오산동 1081-12
GGB233001861,의료복합,37.1836333,127.1133,2023-10-16,55511,31240,경기도 화성시,경기,경기 화성시 향남읍 행정리 567
GGB233001862,가재4리,37.14095,126.91595,2023-10-16,37904,31240,경기도 화성시,경기,경기 화성시 향남읍 행정리 553
GGB233001863,신성미소지움아파트,37.13875,126.9136333,2023-10-16,37905,31240,경기도 화성시,경기,경기 화성시 봉담읍 수영리 233-8
GGB233001864,발안삼거리,37.1347667,126.91145,2023-10-16,37912,31240,경기도 화성시,경기,경기 화성시 봉담읍 수영리 233-8
GGB233001865,신성미소지움아파트,37.13925,126.9145,2023-10-16,37906,31240,경기도 화성시,경기,경기 화성시 향남읍 장짐리 243-6
GGB233001866,수영오거리.수영지구,37.2374333,126.9607167,2023-10-16,37907,31240,경기도 화성시,경기,경기 화성시 향남읍 평리 26-4
GGB233001867,수영오거리.수영지구,37.2372667,126.9607833,2023-10-16,37908,31240,경기도 화성시,경기,경기 화성시 향남읍 장짐리 260-5
GGB233001868,수영초.우방아이유쉘1단지,37.2365667,126.9554667,2023-10-16,37909,31240,경기도 화성시,경기,경기 화성시 서신면 장외리 101-29
GGB233001869,수영초등학교,37.2363833,126.9544,2023-10-16,37910,31240,경기도 화성시,경기,경기 화성시 봉담읍 수영리 143-2
GGB233001870,신창아파트,37.23655,126.9533,2023-10-16,37911,31240,경기도 화성시,경기,경기 화성시 서신면 송교리 426-1
GGB233001871,장외리.오리골,37.1767833,126.6665833,2023-10-16,55348,31240,경기도 화성시,경기,경기 화성시 봉담읍 수영리 678
GGB233001872,제부해수탕,37.1669333,126.6592333,2023-10-16,37925,31240,경기도 화성시,경기,경기 화성시 봉담읍 수영리 145-2
GGB233001873,장외리,37.1700167,126.6791333,2023-10-16,37930,31240,경기도 화성시,경기,경기 화성시 서신면 장외리 461-3
GGB233001874,장외리,37.1700167,126.6790333,2023-10-16,37926,31240,경기도 화성시,경기,경기 화성시 서신면 장외리 375-5
GGB233001875,숲풀안앞,37.1742,126.68565,2023-10-16,37784,31240,경기도 화성시,경기,경기 화성시 서신면 장외리 461-3
GGB233001876,숲풀안앞,37.1742833,126.6856,2023-10-16,37783,31240,경기도 화성시,경기,경기 화성시 향남읍 하길리 455-1
GGB233001877,하길1리,37.1116167,126.93145,2023-10-16,37785,31240,경기도 화성시,경기,경기 화성시 서신면 장외리 375-5
